custid,retained,created,firstorder,lastorder,esent,eopenrate,eclickrate,avgorder,ordfreq,paperless,refill,doorstep,favday
BJCX2M,0,7/16/2010,9/20/2010,9/20/2010,0,0,0,31.3,0,0,0,0,Tuesday
86HVCW,1,5/13/2011,5/29/2011,5/15/2012,47,6.382978723,0,84.96,0.014204545,1,0,0,Tuesday
ZX4A3Z,1,8/21/2011,9/14/2011,12/18/2011,44,25,0,52.85,0.052631579,0,0,0,Monday
UEAU8H,0,8/28/2012,8/9/2012,8/9/2012,0,0,0,43.49,0,0,0,0,Sunday
3ASBDW,1,2/16/2011,2/16/2011,2/21/2012,47,8.510638298,0,64.66,0.018918919,0,0,0,Wednesday
7T55AJ,1,10/3/2012,10/3/2012,10/3/2012,32,18.75,3.125,130.57,0,0,0,0,Sunday
77SZ7L,1,1/16/2012,1/25/2012,4/24/2012,47,6.382978723,2.127659574,59.7,0.055555556,0,0,0,Wednesday
2YTTND,0,11/16/2011,11/16/2011,11/16/2011,0,0,0,76.32,0,0,0,0,Tuesday
ZVL3KR,0,2/10/2011,2/19/2011,1/2/2012,0,0,0,117.36,0.088328076,0,0,0,Monday
D43ART,0,5/16/2011,5/19/2011,9/22/2011,0,0,0,54.42,0.055555556,1,0,0,Tuesday
3EBG3V,0,8/28/2012,8/16/2012,8/23/2012,0,0,0,65.61,0.285714286,0,0,0,Sunday
88VGHC,0,2/20/2010,4/23/2010,8/27/2011,0,0,0,71.26,0.010183299,0,0,0,Tuesday
KVLTGM,1,5/4/2013,10/17/2013,10/17/2013,39,12.82051282,7.692307692,84.88,0,0,0,0,Friday
BFXHMJ,0,5/17/2011,5/19/2011,4/24/2012,0,0,0,80.54,0.061583578,0,0,0,Monday
TFDA3F,1,9/14/2012,10/17/2013,10/17/2013,36,16.66666667,2.777777778,90.71,0,0,0,0,Friday
QNB7QK,0,10/14/2010,1/27/2011,2/10/2011,0,0,0,86.65,0.357142857,0,0,0,Friday
YGS2ZL,0,12/7/2009,12/18/2009,12/18/2009,0,0,0,12.04,0,0,0,0,Wednesday
5KBE2Z,0,5/30/2012,6/5/2012,9/19/2012,0,0,0,63.16,0.066037736,1,0,0,Wednesday
96AB6H,0,11/25/2012,11/26/2012,11/26/2012,0,0,0,45.21,0,1,0,0,Tuesday
S7U3X4,1,8/28/2012,9/18/2012,1/13/2014,49,53.06122449,16.32653061,22.05,0.012448133,0,0,0,Tuesday
WDBSMM,1,7/6/2013,12/19/2013,12/19/2013,39,17.94871795,7.692307692,80,0,1,0,0,Saturday
BMKPQ8,1,10/18/2011,11/16/2011,11/16/2011,41,36.58536585,0,54.75,0,0,0,0,Tuesday
D8FZC6,0,10/5/2011,10/5/2011,10/5/2011,0,0,0,15.09,0,0,0,0,Monday
GY78NE,0,5/25/2011,5/26/2011,5/26/2011,0,0,0,53.72,0,0,0,0,Thursday
ZBAZ6K,1,4/30/2012,5/21/2012,5/21/2012,31,87.09677419,0,64.34,0,0,0,0,Tuesday
LT9AZH,1,3/27/2011,6/14/2011,6/14/2011,16,0,0,57.63,0,0,0,0,Thursday
Y47P5U,1,2/26/2010,3/22/2011,3/26/2012,47,0,0,74.77,0.02972973,0,0,0,Wednesday
AH76G6,1,9/3/2010,5/17/2011,6/5/2012,47,0,0,65.11,0.012987013,0,0,0,Tuesday
DH6L7A,1,6/6/2012,6/6/2012,6/19/2012,35,48.57142857,5.714285714,89.23,0.230769231,0,0,0,Wednesday
ZJ9TJQ,0,5/12/2011,6/7/2011,9/11/2011,0,0,0,72.94,0.0625,0,0,0,Tuesday
XQREKX,1,9/28/2011,10/3/2011,10/3/2011,45,6.666666667,4.444444444,116.19,0,1,0,0,Monday
ASB4SZ,0,5/3/2010,6/2/2010,6/15/2010,0,0,0,17.03,0.230769231,0,0,0,Thursday
9B9TLS,1,7/26/2011,10/30/2013,10/30/2013,42,2.380952381,0,22.27,0,0,0,0,Friday
CW638K,1,7/20/2011,7/20/2011,7/20/2011,43,13.95348837,0,12.3,0,0,0,0,Wednesday
779DVD,1,8/28/2012,7/20/2012,10/5/2012,35,5.714285714,0,40.82,0.038961039,0,0,0,Sunday
XUDSXR,0,1/12/2012,1/13/2012,1/19/2012,0,0,0,72.05,0.333333333,0,0,0,Friday
KGETEY,0,9/2/2010,1/6/2011,6/5/2011,0,0,0,66.37,0.126666667,0,0,0,Friday
ESTHQN,1,8/28/2012,8/16/2012,11/13/2013,39,17.94871795,10.25641026,43.31,0.004405286,0,0,0,Sunday
TT42S8,1,12/28/2010,1/4/2011,1/4/2011,37,37.83783784,0,145.72,0,0,0,0,Wednesday
5TKX8W,0,1/9/2012,1/12/2012,1/12/2012,0,0,0,7.18,0,0,0,0,Monday
W5L3FA,1,6/18/2012,8/26/2013,1/13/2014,46,58.69565217,26.08695652,92.59,0.178571429,0,1,0,Tuesday
QZ2RKD,1,8/28/2012,8/4/2013,11/17/2013,50,10,0,80.85,0.066666667,0,0,1,Wednesday
GWY6QD,1,4/23/2012,5/2/2012,5/22/2012,43,6.976744186,0,74.07,0.1,1,0,0,Thursday
WDCMDZ,1,8/28/2012,7/24/2012,8/7/2012,45,0,0,46.67,0.142857143,0,0,0,Thursday
JEJJBH,1,10/26/2011,10/26/2011,10/26/2011,44,11.36363636,0,60.78,0,0,0,0,Thursday
A8TCEM,1,6/15/2013,7/10/2013,7/10/2013,45,0,0,49.55,0,1,0,0,Friday
EXU9A2,0,12/25/2009,1/29/2010,1/29/2010,0,0,0,24.55,0,0,0,0,Friday
XH5WD5,0,10/4/2011,10/4/2011,10/4/2011,0,0,0,31.33,0,0,0,0,Wednesday
BKTP7E,1,10/10/2011,10/11/2011,5/8/2012,42,11.9047619,0,44.71,0.014285714,0,0,0,Tuesday
BZWP2V,0,5/14/2012,5/16/2012,11/27/2012,0,0,0,61.54,0.025641026,1,0,0,Wednesday
P7UDTN,0,9/1/2010,9/7/2010,10/16/2010,0,0,0,115.67,0.128205128,0,0,0,Wednesday
5HC63L,1,11/10/2012,7/15/2013,7/15/2013,38,39.47368421,0,35.27,0,0,0,0,Tuesday
VJGEMQ,0,2/29/2012,2/29/2012,7/11/2012,0,0,0,115.83,0.127819549,1,0,0,Wednesday
DJCHKA,0,11/4/2011,11/4/2011,11/4/2011,0,0,0,51.39,0,0,0,0,Friday
HG443T,0,5/13/2011,5/18/2011,5/18/2011,0,0,0,52.97,0,0,0,0,Thursday
NWVPXU,1,10/25/2012,10/26/2012,10/26/2012,45,0,0,50.82,0,0,0,0,Tuesday
SWHEGK,1,7/14/2011,7/14/2011,7/14/2011,16,0,0,75.52,0,0,0,0,Wednesday
BYM6AZ,0,6/11/2011,3/11/2012,11/1/2012,0,0,0,110.06,0.025531915,0,0,0,Monday
2QZERJ,1,9/18/2010,10/27/2010,10/27/2010,45,0,0,37.72,0,0,0,0,Thursday
DN97NT,1,7/28/2010,7/28/2010,8/10/2010,45,0,0,23.99,0.153846154,0,0,0,Wednesday
L7W3RV,1,2/22/2012,2/22/2012,4/18/2012,18,0,0,57.52,0.089285714,0,0,0,Wednesday
TAAE2B,1,9/2/2010,1/20/2011,8/10/2012,47,4.255319149,4.255319149,44.9,0.040492958,0,0,0,Tuesday
ETJTNS,0,6/7/2011,6/7/2011,6/7/2011,0,0,0,53.57,0,0,0,0,Thursday
3UXKM4,1,9/9/2012,9/11/2012,9/17/2012,45,0,0,44.29,0.333333333,1,0,0,Thursday
WTQ9EQ,1,5/13/2011,5/27/2011,11/18/2011,46,21.73913043,6.52173913,58.92,0.022857143,1,0,0,Friday
YBH6G5,1,9/12/2009,10/27/2013,11/6/2013,33,42.42424242,3.03030303,35.2,0.2,1,0,0,Monday
ABPF4K,1,8/20/2010,3/7/2011,10/4/2011,40,47.5,2.5,97.86,0.014218009,0,0,0,Wednesday
QAPTEM,1,5/31/2012,5/31/2012,6/25/2012,45,4.444444444,2.222222222,87.99,0.08,0,0,0,Wednesday
2BUZB2,1,10/5/2011,10/8/2011,11/19/2011,46,4.347826087,0,54.85,0.142857143,0,0,0,Monday
WYB8KF,1,5/19/2013,9/26/2013,9/26/2013,25,60,0,62.6,0,0,1,0,Thursday
X7H6LN,0,11/9/2010,1/26/2012,1/26/2012,0,0,0,38.22,0,0,0,0,Friday
MPP44P,0,11/9/2011,11/9/2011,4/26/2012,0,0,0,73.47,0.053254438,0,0,0,Monday
NZNNEM,0,10/9/2010,10/12/2010,10/12/2010,0,0,0,99.66,0,0,0,0,Wednesday
R2PQ9C,1,11/10/2009,11/10/2009,11/10/2009,16,0,0,31.5,0,0,0,0,Friday
594WLM,1,7/28/2011,7/28/2011,8/23/2012,45,4.444444444,0,154.65,0.007653061,0,0,0,Thursday
P785PA,1,8/27/2010,5/20/2011,7/7/2012,42,30.95238095,2.380952381,42.87,0.004830918,0,0,0,Thursday
5D9C74,1,6/16/2009,6/17/2009,6/17/2009,45,20,0,40.96,0,0,0,0,Thursday
RBCSWL,0,10/25/2011,10/25/2011,10/25/2011,0,0,0,66.76,0,0,0,0,Wednesday
Z6M78E,1,7/22/2011,7/23/2011,8/19/2011,16,0,0,153.3,0.111111111,0,0,0,Tuesday
S7DZQ3,1,9/7/2011,9/19/2011,5/15/2012,29,93.10344828,10.34482759,61.29,0.008368201,0,0,0,Tuesday
D45UXT,0,6/7/2010,12/13/2013,12/13/2013,1,100,100,31.02,0,0,0,0,Tuesday
EYHASZ,1,4/24/2012,4/24/2012,7/30/2012,36,72.22222222,5.555555556,41.74,0.041237113,0,0,0,Tuesday
9MS765,1,7/6/2013,7/12/2013,7/12/2013,42,14.28571429,2.380952381,79.91,0,1,0,0,Tuesday
3SU92U,1,5/20/2013,10/15/2013,10/15/2013,39,5.128205128,0,61.17,0,0,0,0,Wednesday
9XAE3Z,0,8/29/2010,11/15/2011,11/15/2011,0,0,0,104.35,0,0,0,0,Wednesday
YK4G56,0,9/16/2011,9/16/2011,9/25/2011,0,0,0,6.05,0.222222222,0,0,0,Thursday
JVWGF7,0,4/12/2010,4/12/2010,4/12/2010,0,0,0,49.55,0,0,0,0,Wednesday
2RXAAY,1,11/7/2011,11/7/2011,8/1/2012,31,87.09677419,0,48.33,0.007462687,0,0,0,Friday
GMPGZE,1,5/14/2013,10/18/2013,10/18/2013,32,56.25,18.75,98.22,0,0,0,0,Thursday
ZXPX2U,1,9/21/2011,9/3/2012,9/3/2012,43,23.25581395,0,83.09,0,0,0,0,Tuesday
HXFN3C,1,2/8/2011,2/11/2011,5/17/2011,16,0,0,44.25,0.021052632,0,0,0,Friday
ZK336A,0,8/28/2012,11/19/2012,11/19/2012,0,0,0,136.91,0,1,0,0,Saturday
BT54FH,1,5/17/2011,5/23/2011,5/23/2011,33,12.12121212,0,20.61,0,0,0,0,Tuesday
BH7EGU,1,9/13/2010,11/21/2010,11/21/2010,45,0,0,53.01,0,0,0,0,Tuesday
4YH9N7,1,5/25/2013,7/8/2013,7/8/2013,18,22.22222222,5.555555556,33.99,0,1,0,0,Tuesday
G228FU,1,8/28/2012,8/9/2012,8/23/2012,35,2.857142857,0,37.42,0.142857143,1,0,0,Sunday
A4TXQ5,1,5/25/2013,11/19/2013,11/19/2013,50,6,4,42.28,0,1,0,0,Tuesday
79XMP8,0,7/7/2010,8/23/2010,9/13/2010,0,0,0,21.53,0.142857143,0,0,0,Tuesday
WFAF7P,1,4/17/2011,4/17/2011,4/17/2011,16,0,0,32.05,0,0,0,0,Monday
HB4A9D,1,5/26/2013,7/28/2013,7/28/2013,36,50,13.88888889,93.87,0,1,0,0,Monday
RHK382,0,11/12/2009,11/12/2009,4/12/2010,0,0,0,17.17,0.013245033,0,0,0,Friday
GZC25P,1,3/19/2012,3/31/2012,5/15/2012,47,2.127659574,0,134.07,0.088888889,0,0,0,Monday
F84UPY,1,11/8/2011,11/11/2011,11/30/2011,25,20,0,90.35,0.157894737,0,0,0,Wednesday
QXBTMA,0,11/12/2011,11/13/2011,11/13/2011,0,0,0,50.47,0,0,0,0,Monday
4PSTK3,0,7/10/2011,7/10/2011,7/10/2011,0,0,0,51.13,0,0,0,0,Tuesday
RW9QW2,1,2/3/2010,4/13/2010,7/29/2013,46,2.173913043,2.173913043,95.92,0.00166251,0,0,0,Tuesday
XYPEZJ,1,12/7/2012,12/9/2012,12/9/2012,45,0,0,85.98,0,0,0,0,Saturday
DXGZBL,1,7/11/2012,11/24/2013,1/19/2014,52,9.615384615,1.923076923,104.97,0.035714286,0,0,0,Monday
3EQX4P,1,10/23/2009,10/23/2009,10/23/2009,45,2.222222222,2.222222222,36.59,0,0,0,0,Friday
4PYCH6,0,5/13/2012,10/8/2013,10/8/2013,8,37.5,12.5,40.02,0,0,0,0,Thursday
X6VAC9,1,4/15/2012,4/16/2012,1/11/2014,7,42.85714286,14.28571429,77.5,0.011023622,1,0,0,Monday
3T656Q,1,3/14/2011,9/11/2011,9/11/2011,41,26.82926829,0,183.49,0,0,0,0,Monday
X34BWF,1,7/26/2011,8/8/2011,8/15/2011,16,0,0,108.11,0.285714286,0,0,0,Tuesday
RTCJ4E,1,10/4/2010,10/5/2010,11/13/2011,39,48.71794872,5.128205128,47.55,0.004950495,0,0,0,Wednesday
XG958A,1,5/20/2013,7/21/2013,11/6/2013,51,0,0,27.47,0.046296296,0,0,0,Wednesday
XV9ZWS,1,1/10/2010,5/11/2010,5/27/2010,48,4.166666667,0,54.94,0.5,0,0,0,Monday
WQ7322,0,9/22/2011,1/17/2012,1/17/2012,0,0,0,47.4,0,0,0,0,Wednesday
LAYG9G,0,9/9/2012,9/14/2012,10/16/2012,0,0,0,28.99,0.125,1,0,0,Tuesday
VGC4KU,1,5/13/2011,5/24/2011,10/19/2011,18,0,0,51.36,0.040540541,0,0,0,Wednesday
Q9GDDH,0,8/28/2012,7/31/2012,7/31/2012,0,0,0,114.15,0,0,0,0,Thursday
7ZJPYU,1,9/14/2011,9/14/2011,9/14/2011,44,6.818181818,4.545454545,73.84,0,0,0,0,Thursday
2HM7M5,0,1/12/2011,5/16/2012,5/16/2012,0,0,0,82.63,0,0,0,0,Friday
7DDCSM,1,5/13/2011,5/16/2011,11/13/2011,16,0,0,51.04,0.016574586,0,0,0,Thursday
ZM2A8S,1,1/7/2012,1/7/2012,1/24/2012,16,0,0,31.57,0.117647059,0,0,0,Wednesday
N54AP8,1,8/28/2012,8/9/2012,8/9/2012,36,2.777777778,0,33.76,0,0,0,0,Sunday
B9BVJ4,1,10/30/2010,11/13/2010,10/1/2013,42,33.33333333,2.380952381,89.11,0.002849003,0,0,0,Monday
9KJ2YU,0,8/27/2012,8/27/2012,8/27/2012,0,0,0,67.54,0,0,0,0,Wednesday
C68ZA7,1,7/24/2012,1/8/2014,1/8/2014,39,17.94871795,0,91.16,0,0,0,0,Thursday
9FN5HZ,1,9/18/2011,9/18/2011,11/27/2011,17,0,0,70.62,0.042857143,1,0,0,Tuesday
EKBUS2,1,2/16/2012,2/16/2012,2/16/2012,43,37.20930233,0,60.11,0,0,0,0,Tuesday
CQZPWH,0,7/14/2011,7/27/2011,7/27/2011,0,0,0,50.33,0,1,0,0,Friday
JMQB5K,1,10/15/2012,10/15/2012,7/21/2013,40,12.5,2.5,83.98,0.010752688,1,0,0,Tuesday
NG4KDC,0,8/30/2010,8/30/2010,8/30/2010,0,0,0,26.39,0,0,0,0,Tuesday
N5923E,0,3/7/2011,3/7/2011,9/17/2012,0,0,0,19.84,0.0125,0,0,0,Tuesday
PC5ZSE,1,5/15/2012,5/15/2012,8/1/2012,46,19.56521739,0,119.08,0.08974359,1,0,0,Thursday
2RP9MR,1,8/24/2010,8/31/2010,8/31/2010,45,0,0,50,0,0,0,0,Wednesday
6CQ73M,1,7/7/2011,7/9/2011,8/23/2011,42,30.95238095,0,182.04,0.066666667,0,0,0,Wednesday
U6KWD3,1,9/7/2010,9/7/2010,9/7/2010,16,0,0,57.38,0,0,0,0,Wednesday
K26SHS,0,5/4/2011,5/4/2011,5/4/2011,0,0,0,180.93,0,0,0,0,Thursday
XUZ4C7,1,7/17/2012,7/17/2012,7/17/2012,45,0,0,80.48,0,0,0,0,Tuesday
48CSQA,1,12/21/2009,12/22/2009,12/22/2009,35,2.857142857,2.857142857,63.02,0,0,0,0,Tuesday
G7KVYU,0,2/13/2011,2/13/2011,2/13/2011,0,0,0,92.92,0,0,0,0,Monday
WSUENW,1,5/30/2011,5/30/2011,5/30/2011,16,0,0,38.59,0,0,0,0,Tuesday
QC7JPZ,0,3/23/2012,4/22/2012,1/5/2014,2,0,0,51.43,0.006420546,1,0,0,Tuesday
EQXYR8,1,5/15/2011,6/13/2011,11/14/2012,45,26.66666667,13.33333333,51.03,0.011538462,0,0,0,Wednesday
QXWX84,1,5/19/2011,9/27/2011,9/27/2011,39,7.692307692,2.564102564,51.01,0,0,0,0,Tuesday
MHYZLQ,0,1/12/2010,2/3/2010,5/5/2010,0,0,0,97.95,0.065934066,0,0,0,Wednesday
P2CSG9,1,7/7/2011,12/6/2013,12/6/2013,44,15.90909091,9.090909091,36.97,0,0,0,0,Monday
Y8GSLP,1,3/25/2010,3/25/2010,3/25/2010,16,0,0,85.38,0,0,0,0,Thursday
2BJDH2,1,5/15/2012,5/16/2012,6/6/2012,43,30.23255814,0,56.06,0.142857143,0,0,0,Thursday
T63KWR,1,11/11/2011,11/11/2011,11/11/2011,39,25.64102564,5.128205128,52.49,0,0,0,0,Monday
2BFSH3,1,10/29/2011,10/29/2011,10/29/2011,30,90,6.666666667,94.78,0,0,0,0,Tuesday
C2H8TR,1,1/22/2011,2/7/2011,2/7/2011,37,48.64864865,5.405405405,87.3,0,0,0,0,Tuesday
CB2WK7,0,5/6/2012,6/1/2012,8/1/2012,0,0,0,85.94,0.081967213,1,0,0,Friday
LPDQG5,1,11/12/2010,12/3/2010,4/15/2012,16,0,0,98.17,0.004008016,0,0,0,Friday
GWQBUY,1,8/28/2012,8/7/2012,8/7/2012,45,0,0,40,0,0,0,0,Thursday
487AWD,1,6/10/2010,8/13/2010,9/22/2011,46,15.2173913,2.173913043,102.72,0.027160494,0,0,0,Wednesday
GNNN6L,1,10/19/2012,10/19/2012,11/6/2012,43,32.55813953,4.651162791,67.72,0.111111111,0,0,0,Thursday
997XBU,0,1/2/2012,1/3/2012,2/6/2012,0,0,0,65.31,0.088235294,0,0,0,Tuesday
N4SCZC,1,11/7/2011,11/7/2011,11/21/2011,33,9.090909091,0,123.48,0.214285714,0,0,0,Tuesday
DH5DVZ,0,3/21/2011,11/16/2011,11/16/2011,0,0,0,89.49,0,0,0,0,Wednesday
3QGYC2,1,3/5/2012,3/7/2012,11/19/2012,46,0,0,107.84,0.011673152,0,0,0,Wednesday
9ZNK43,1,1/10/2012,1/11/2012,5/31/2012,46,4.347826087,2.173913043,44.97,0.056737589,0,0,0,Thursday
4UF9TC,1,10/4/2011,10/4/2011,10/4/2011,16,0,0,44.16,0,0,0,0,Thursday
2BEPMD,1,4/13/2009,7/28/2009,7/28/2009,16,0,0,22.91,0,0,0,0,Friday
YSHYEX,0,8/28/2012,8/2/2012,8/2/2012,1,100,100,40.79,0,0,0,0,Sunday
RVLYYA,0,6/29/2012,6/29/2012,6/29/2012,0,0,0,98.18,0,0,0,0,Monday
UPUQ6H,0,11/15/2011,11/16/2011,11/16/2011,0,0,0,21.39,0,0,0,0,Thursday
RHSPLM,0,7/10/2012,9/9/2012,9/26/2012,0,0,0,79.17,0.117647059,1,0,0,Monday
ZD9NU4,1,3/19/2011,4/21/2011,11/8/2011,47,0,0,48.75,0.024875622,0,0,0,Thursday
PGKPWS,0,8/28/2012,8/2/2012,8/2/2012,0,0,0,67.35,0,0,0,0,Sunday
UHNDX8,0,7/17/2011,7/17/2011,7/17/2011,0,0,0,52.76,0,0,0,0,Monday
RN3KHV,1,5/28/2012,10/1/2013,10/14/2013,30,23.33333333,3.333333333,38.46,0.153846154,0,0,0,Tuesday
MJ4W42,1,5/13/2011,7/24/2011,7/24/2011,16,0,0,71.96,0,1,0,0,Friday
8NY3RR,1,5/14/2011,10/6/2011,11/28/2011,30,93.33333333,10,61.15,0.037735849,0,0,0,Thursday
JALJD9,0,10/17/2011,10/17/2011,10/17/2011,0,0,0,99.16,0,0,0,0,Monday
ESLFZP,1,7/2/2009,9/24/2009,11/2/2012,40,52.5,2.5,29.81,0.031718062,0,0,0,Thursday
PS62L5,1,2/23/2011,5/31/2011,5/31/2011,16,0,0,51.94,0,0,0,0,Tuesday
867P65,0,8/17/2011,8/17/2011,8/17/2011,0,0,0,53.25,0,0,0,0,Friday
7MAQPW,1,9/13/2011,9/13/2011,12/5/2012,45,2.222222222,0,49.6,0.006681514,1,0,0,Wednesday
P2MFJ5,0,7/28/2012,7/29/2012,7/29/2012,3,0,0,81.64,0,0,0,0,Tuesday
MWMU2U,1,4/24/2013,10/7/2013,10/16/2013,28,53.57142857,0,43.5,0.333333333,1,1,0,Tuesday
ALAPKP,1,4/26/2011,4/27/2011,4/27/2011,16,0,0,63.55,0,0,0,0,Thursday
DEKFYG,0,9/22/2012,9/24/2012,9/24/2012,0,0,0,51,0,0,0,0,Sunday
URV59K,0,10/21/2011,10/21/2011,10/21/2011,0,0,0,51.63,0,0,0,0,Friday
CDGSET,1,7/6/2011,7/12/2011,10/31/2011,43,23.25581395,18.60465116,63.76,0.027027027,1,0,0,Thursday
SP5H8Y,1,2/4/2010,6/29/2010,10/6/2013,30,90,23.33333333,128.79,0.010878661,0,0,0,Wednesday
HUPMEU,1,9/12/2012,9/12/2012,10/6/2012,46,2.173913043,2.173913043,111.95,0.083333333,0,0,0,Thursday
HQHCEC,1,1/30/2011,10/6/2011,8/1/2013,44,15.90909091,4.545454545,38.49,0.004511278,0,0,0,Friday
EJ45UY,1,8/28/2012,11/20/2012,11/20/2012,39,23.07692308,10.25641026,191.7,0,0,0,0,Wednesday
GLE2YB,0,8/28/2012,10/19/2012,10/19/2012,0,0,0,40,0,0,0,0,Sunday
DLMGGV,0,12/6/2010,12/13/2010,9/14/2011,0,0,0,111.66,0.018181818,0,0,0,Wednesday
HTJQTY,1,9/13/2010,9/13/2010,9/13/2010,45,0,0,78.68,0,0,0,0,Tuesday
Z83JWQ,1,8/28/2012,8/2/2012,8/23/2012,23,86.95652174,13.04347826,121.7,0.095238095,0,0,0,Sunday
SWST6P,1,8/29/2010,8/29/2010,3/18/2012,38,26.31578947,0,148.69,0.003527337,0,0,0,Monday
8ELHXQ,1,7/8/2011,7/11/2011,7/11/2011,38,84.21052632,10.52631579,25.83,0,0,0,0,Tuesday
WH3WQN,1,5/15/2012,5/20/2012,5/20/2012,29,100,10.34482759,52.68,0,0,0,0,Monday
7Z7GCR,1,10/15/2009,10/15/2009,10/15/2009,16,0,0,28.39,0,0,0,0,Tuesday
DGDKLZ,0,1/24/2011,2/21/2011,2/21/2011,0,0,0,30.23,0,0,0,0,Tuesday
ELH3SV,1,9/12/2010,9/13/2010,9/23/2010,38,47.36842105,0,40.66,0.2,0,0,0,Thursday
AZ4NXR,1,5/14/2011,5/30/2011,7/27/2011,16,0,0,58.88,0.051724138,0,0,0,Tuesday
ADS6H8,0,10/4/2011,10/5/2011,10/5/2011,0,0,0,20.09,0,0,0,0,Thursday
H9YF3D,1,2/10/2010,2/10/2010,2/10/2010,32,68.75,0,35.01,0,0,0,0,Wednesday
9F54NF,0,5/13/2011,5/25/2011,5/25/2011,0,0,0,70.74,0,0,0,0,Thursday
LCZ6CP,1,11/1/2011,11/1/2011,11/1/2011,30,100,0,60.23,0,1,0,0,Wednesday
2K5FUW,1,7/7/2013,7/22/2013,8/7/2013,45,13.33333333,4.444444444,140.7,0.125,1,0,0,Thursday
B7HHCD,1,7/9/2010,9/23/2010,10/21/2010,47,0,0,81.33,0.178571429,0,0,0,Thursday
K7NLAM,1,11/15/2011,11/15/2011,4/24/2012,45,0,0,51.42,0.01242236,0,0,0,Tuesday
ZPYR22,1,10/29/2011,11/6/2011,11/6/2011,16,0,0,53.96,0,0,0,0,Monday
8W4K5U,1,1/2/2012,3/1/2012,4/19/2012,16,0,0,211.12,0.06122449,0,0,0,Friday
HYPBDY,1,5/3/2011,5/8/2011,9/9/2011,16,0,0,95.42,0.016129032,0,0,0,Monday
K3MPBZ,1,5/4/2013,7/10/2013,7/10/2013,45,0,0,91.53,0,0,0,0,Saturday
BFVME8,1,10/4/2010,7/18/2011,9/4/2012,44,22.72727273,2.272727273,57.51,0.041062802,1,0,0,Tuesday
YBXM8Z,0,7/10/2011,7/10/2011,4/19/2012,0,0,0,32.78,0.091549296,1,0,0,Monday
HS943N,1,7/24/2011,8/4/2011,8/4/2011,46,4.347826087,0,53.31,0,0,0,0,Friday
HAR334,0,8/17/2010,9/2/2010,4/22/2011,0,0,0,95.21,0.081896552,0,0,0,Friday
774CQV,1,11/4/2012,11/5/2012,11/5/2012,44,4.545454545,0,65,0,1,0,0,Wednesday
DBQ2Q7,0,9/24/2008,11/8/2011,1/2/2012,0,0,0,63.87,0.036363636,1,0,0,Tuesday
PCS58V,1,7/11/2011,7/11/2011,7/11/2011,16,0,0,48.04,0,0,0,0,Tuesday
C775BP,0,8/28/2012,7/31/2012,7/31/2012,0,0,0,38.64,0,0,0,0,Thursday
Z3XARW,1,6/1/2011,6/1/2011,6/12/2012,35,80,0,69.6,0.00795756,0,0,0,Tuesday
XB4J3V,1,1/30/2011,2/2/2011,2/2/2011,16,0,0,38.86,0,0,0,0,Wednesday
RDZ929,1,4/20/2013,10/21/2013,10/21/2013,41,19.51219512,2.43902439,95.26,0,0,0,0,Friday
HGR77X,1,8/28/2012,11/18/2013,11/18/2013,48,12.5,6.25,40,0,0,0,0,Thursday
XQP2NY,1,3/22/2011,6/10/2012,7/2/2012,38,10.52631579,0,64.96,0.090909091,0,0,0,Monday
MCTLVJ,0,9/1/2010,6/23/2011,7/8/2011,13,84.61538462,0,29.64,0.133333333,0,0,0,Friday
ZLR3NR,0,5/14/2011,11/11/2011,11/11/2011,0,0,0,56.16,0,1,0,0,Wednesday
FSRM2W,0,7/9/2010,10/19/2010,11/5/2010,0,0,0,90.99,0.294117647,0,0,0,Friday
DT67SW,1,9/9/2012,12/15/2012,12/15/2012,44,6.818181818,0,69.28,0,0,0,0,Tuesday
MSB9LV,1,5/21/2012,6/4/2012,6/29/2012,45,0,0,94.46,0.12,0,0,0,Monday
M5W8UL,1,10/10/2011,10/10/2011,9/5/2012,33,87.87878788,0,49.92,0.021148036,0,0,0,Wednesday
ZM5CSD,1,11/13/2011,11/13/2011,11/13/2011,44,9.090909091,0,50.53,0,0,0,0,Wednesday
X4AJG2,0,5/16/2011,5/16/2011,5/16/2011,0,0,0,50.07,0,0,0,0,Tuesday
BS55Q4,0,4/20/2011,4/20/2011,4/20/2011,0,0,0,33.9,0,0,0,0,Wednesday
5B2CD8,0,11/20/2009,11/20/2009,2/8/2010,0,0,0,84,0.0375,0,0,0,Wednesday
Q64LH5,1,1/26/2012,1/26/2012,3/27/2012,46,4.347826087,4.347826087,63.13,0.06557377,0,0,0,Friday
6AVD6H,0,3/22/2011,3/19/2012,3/19/2012,0,0,0,27.28,0,0,0,0,Monday
4WMAFY,1,7/19/2011,8/22/2011,8/22/2011,39,5.128205128,0,28.05,0,0,0,0,Tuesday
VHCN5S,0,9/8/2011,2/21/2012,2/21/2012,0,0,0,111.79,0,1,0,0,Tuesday
5HR73V,1,1/9/2011,10/31/2013,12/20/2013,46,26.08695652,17.39130435,36.51,0.1,0,1,0,Friday
L7TWK9,1,9/8/2012,9/10/2012,9/10/2012,44,4.545454545,4.545454545,28.41,0,0,0,0,Thursday
CSGWXS,0,9/14/2010,11/16/2010,4/18/2012,0,0,0,71.6,0.023121387,0,0,0,Wednesday
Q5EN42,1,11/30/2011,12/1/2011,12/1/2011,44,18.18181818,2.272727273,300,0,0,0,0,Friday
